EntryID,Reader,soil_core_volume_cm3,sample_size,Pixel_Lat,Pixel_Long,soil_depth_depth_cm,hyphal_density_m_cm3,soil_core_volume_reported,pot_soil_volume_reported,cultivated1_wild0_Pironon2023,GrowthFormKnown,Growth_Form_Grass,Growth_Form_Herb,Growth_Form_Shrub,Growth_Form_Tree,AMF_richness,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,HumanModification,MODIS_NPP,SG_Depth_to_bedrock,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,Resolve_Biome,crops_ESA,cultivated_grassland_2010_2022,earthEnvLandcover_class_barren,earthEnvLandcover_class_cultivated_managed_vegetation,earthEnvLandcover_class_evergreen_broadleaf_trees,earthEnvLandcover_class_evergreen_decid_needleleaf_trees,earthEnvLandcover_class_herbaceous_vegetation,earthEnvLandcover_class_mixed_other_trees,earthEnvLandcover_class_regularly_flooded_vegetation,earthEnvLandcover_class_shrubs,grassland_class_2001,grassland_class_2010_2022,grassland_class_2021,harmonized_aboveground_biomass,harmonized_belowground_biomass,isric_soil_proportion_of_sand,myco_veg_cover,nitrogen,phosphorus,sampling_intensity,uncultivated_grassland_2010_2022,Season_NorthernHemHarmonized.Spring,Season_NorthernHemHarmonized_Autumn,Season_NorthernHemHarmonized_Summer,Season_NorthernHemHarmonized_Winter,Season_NorthernHemHarmonized_NA
E35,Rachael,47.12,1,42.4,-85.37,15,0.271910828,1,0,0,1,1,0,0,0,24.32644081,1085,92.48355103,932.4348755,271.5,27.29668045,1131,735,1631,-0.435464889,-0.157696962,286,0.361988068,0.1875,0,0.858444512,0.450100183,6249.830566,200,34.30491257,61.92737961,4,0,0,0,77,0,0,14,0,0,0,0,0,0,158,47,1207,70,7690,46.73954391,136.4300079,0,0,0,1,0,0
E38,Rachael,47.12,1,42.4,-85.37,15,0.404140127,1,0,0,1,1,0,0,0,24.32644081,1085,92.48355103,932.4348755,271.5,27.29668045,1131,735,1631,-0.435464889,-0.157696962,286,0.361988068,0.1875,0,0.858444512,0.450100183,6249.830566,200,34.30491257,61.92737961,4,0,0,0,77,0,0,14,0,0,0,0,0,0,158,47,1207,70,7690,46.73954391,136.4300079,0,0,0,1,0,0
E33,Rachael,47.12,1,42.4,-85.37,15,0.428343949,1,0,1,1,1,0,0,0,24.32644081,1085,92.48355103,932.4348755,271.5,27.29668045,1131,735,1631,-0.435464889,-0.157696962,286,0.361988068,0.1875,0,0.858444512,0.450100183,6249.830566,200,34.30491257,61.92737961,4,0,0,0,77,0,0,14,0,0,0,0,0,0,158,47,1207,70,7690,46.73954391,136.4300079,0,0,0,1,0,0
E29,Rachael,47.12,1,42.4,-85.37,15,0.43388535,1,0,1,1,1,0,0,0,24.32644081,1085,92.48355103,932.4348755,271.5,27.29668045,1131,735,1631,-0.435464889,-0.157696962,286,0.361988068,0.1875,0,0.858444512,0.450100183,6249.830566,200,34.30491257,61.92737961,4,0,0,0,77,0,0,14,0,0,0,0,0,0,158,47,1207,70,7690,46.73954391,136.4300079,0,0,1,0,0,0
E32,Rachael,47.12,1,42.4,-85.37,15,0.482356688,1,0,1,1,1,0,0,0,24.32644081,1085,92.48355103,932.4348755,271.5,27.29668045,1131,735,1631,-0.435464889,-0.157696962,286,0.361988068,0.1875,0,0.858444512,0.450100183,6249.830566,200,34.30491257,61.92737961,4,0,0,0,77,0,0,14,0,0,0,0,0,0,158,47,1207,70,7690,46.73954391,136.4300079,0,0,0,1,0,0
E30,Rachael,47.12,1,42.4,-85.37,15,0.510254777,1,0,1,1,1,0,0,0,24.32644081,1085,92.48355103,932.4348755,271.5,27.29668045,1131,735,1631,-0.435464889,-0.157696962,286,0.361988068,0.1875,0,0.858444512,0.450100183,6249.830566,200,34.30491257,61.92737961,4,0,0,0,77,0,0,14,0,0,0,0,0,0,158,47,1207,70,7690,46.73954391,136.4300079,0,0,1,0,0,0
E34,Rachael,47.12,1,42.4,-85.37,15,0.569872611,1,0,0,1,1,0,0,0,24.32644081,1085,92.48355103,932.4348755,271.5,27.29668045,1131,735,1631,-0.435464889,-0.157696962,286,0.361988068,0.1875,0,0.858444512,0.450100183,6249.830566,200,34.30491257,61.92737961,4,0,0,0,77,0,0,14,0,0,0,0,0,0,158,47,1207,70,7690,46.73954391,136.4300079,0,1,0,0,0,0
E37,Rachael,47.12,1,42.4,-85.37,15,0.825031847,1,0,0,1,1,0,0,0,24.32644081,1085,92.48355103,932.4348755,271.5,27.29668045,1131,735,1631,-0.435464889,-0.157696962,286,0.361988068,0.1875,0,0.858444512,0.450100183,6249.830566,200,34.30491257,61.92737961,4,0,0,0,77,0,0,14,0,0,0,0,0,0,158,47,1207,70,7690,46.73954391,136.4300079,0,1,0,0,0,0
E28,Rachael,47.12,1,42.4,-85.37,15,1.143503185,1,0,1,1,1,0,0,0,24.32644081,1085,92.48355103,932.4348755,271.5,27.29668045,1131,735,1631,-0.435464889,-0.157696962,286,0.361988068,0.1875,0,0.858444512,0.450100183,6249.830566,200,34.30491257,61.92737961,4,0,0,0,77,0,0,14,0,0,0,0,0,0,158,47,1207,70,7690,46.73954391,136.4300079,0,1,0,0,0,0
E31,Rachael,47.12,1,42.4,-85.37,15,1.370700637,1,0,1,1,1,0,0,0,24.32644081,1085,92.48355103,932.4348755,271.5,27.29668045,1131,735,1631,-0.435464889,-0.157696962,286,0.361988068,0.1875,0,0.858444512,0.450100183,6249.830566,200,34.30491257,61.92737961,4,0,0,0,77,0,0,14,0,0,0,0,0,0,158,47,1207,70,7690,46.73954391,136.4300079,0,1,0,0,0,0
E158,Rachael,47.12,4,44.67,123.73,15,1.610294118,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E153,Rachael,47.12,4,44.67,123.73,15,1.691176471,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E159,Rachael,47.12,4,44.67,123.73,15,1.801470588,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E154,Rachael,47.12,4,44.67,123.73,15,1.911764706,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E160,Rachael,47.12,4,44.67,123.73,15,1.985294118,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E162,Rachael,47.12,4,44.67,123.73,15,2.022058824,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E161,Rachael,47.12,4,44.67,123.73,15,2.066176471,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E157,Rachael,47.12,4,44.67,123.73,15,2.080882353,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E163,Rachael,47.12,4,44.67,123.73,15,2.455882353,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E170,Rachael,47.12,4,44.67,123.73,15,2.492647059,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E155,Rachael,47.12,4,44.67,123.73,15,2.632352941,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E169,Rachael,47.12,4,44.67,123.73,15,2.727941176,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E168,Rachael,47.12,4,44.67,123.73,15,2.764705882,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E172,Rachael,47.12,4,44.67,123.73,15,2.970588235,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E171,Rachael,47.12,4,44.67,123.73,15,3.058823529,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E167,Rachael,47.12,4,44.67,123.73,15,3.183823529,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E164,Rachael,47.12,4,44.67,123.73,15,3.191176471,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E173,Rachael,47.12,4,44.67,123.73,15,3.198529412,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E166,Rachael,47.12,4,44.67,123.73,15,3.338235294,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E156,Rachael,47.12,4,44.67,123.73,15,3.426470588,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E165,Rachael,47.12,4,44.67,123.73,15,3.639705882,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E174,Rachael,47.12,4,44.67,123.73,15,3.647058824,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E175,Rachael,47.12,4,44.67,123.73,15,4.75,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E180,Rachael,47.12,4,44.67,123.73,15,4.794117647,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E181,Rachael,47.12,4,44.67,123.73,15,4.808823529,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E176,Rachael,47.12,4,44.67,123.73,15,4.830882353,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E177,Rachael,47.12,4,44.67,123.73,15,4.845588235,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E193,Rachael,47.12,4,44.67,123.73,15,5.044117647,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E194,Rachael,47.12,4,44.67,123.73,15,5.080882353,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E188,Rachael,47.12,4,44.67,123.73,15,5.198529412,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E195,Rachael,47.12,4,44.67,123.73,15,5.205882353,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E196,Rachael,47.12,4,44.67,123.73,15,5.286764706,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E178,Rachael,47.12,4,44.67,123.73,15,5.294117647,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E189,Rachael,47.12,4,44.67,123.73,15,5.389705882,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E190,Rachael,47.12,4,44.67,123.73,15,5.470588235,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E187,Rachael,47.12,4,44.67,123.73,15,5.529411765,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E191,Rachael,47.12,4,44.67,123.73,15,5.573529412,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E185,Rachael,47.12,4,44.67,123.73,15,5.595588235,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E192,Rachael,47.12,4,44.67,123.73,15,5.705882353,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E184,Rachael,47.12,4,44.67,123.73,15,5.713235294,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E182,Rachael,47.12,4,44.67,123.73,15,5.919117647,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E183,Rachael,47.12,4,44.67,123.73,15,6.044117647,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E186,Rachael,47.12,4,44.67,123.73,15,6.198529412,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E179,Rachael,47.12,4,44.67,123.73,15,8.279411765,1,0,1,1,1,0,0,0,25.50507164,1312,62.5,423.2033081,279.5,115.2016678,1919,2396,3947,-0.610800982,0.707107127,149,0.131255388,0,0,0,0.613832235,2435.579346,200,14.49410152,83.13171387,8,1,0,6,94,0,0,0,0,0,0,0,0,0,45,8,1028,70,5081,14.59142113,73.74597931,0,0,0,1,0,0
E3121,Coco,47,3,40.71,-77.95,15,18.63439189,1,0,1,1,1,0,0,0,17.59013939,1104,94.5337677,1204.505737,263.5343323,13.29832745,586,3186,2581,0.939271092,-0.343170553,432,8.64300251,-3.625,0,0.040469907,0.380385965,6530.080566,200,73.31659698,55.04166794,4,0,0,0,20,0,16,14,0,0,0,0,0,0,690,201,517,70,8455,53.34506989,5.961661339,0,0,0,1,0,0
E3125,Coco,47,3,40.71,-77.95,15,19.39310811,1,0,0,1,1,0,0,0,17.59013939,1104,94.5337677,1204.505737,263.5343323,13.29832745,586,3186,2581,0.939271092,-0.343170553,432,8.64300251,-3.625,0,0.040469907,0.380385965,6530.080566,200,73.31659698,55.04166794,4,0,0,0,20,0,16,14,0,0,0,0,0,0,690,201,517,70,8455,53.34506989,5.961661339,0,0,0,1,0,0
E3120,Coco,47,3,40.71,-77.95,15,19.53533784,1,0,1,1,1,0,0,0,17.59013939,1104,94.5337677,1204.505737,263.5343323,13.29832745,586,3186,2581,0.939271092,-0.343170553,432,8.64300251,-3.625,0,0.040469907,0.380385965,6530.080566,200,73.31659698,55.04166794,4,0,0,0,20,0,16,14,0,0,0,0,0,0,690,201,517,70,8455,53.34506989,5.961661339,0,0,0,1,0,0
E3122,Coco,47,3,40.71,-77.95,15,20.91040541,1,0,0,1,1,0,0,0,17.59013939,1104,94.5337677,1204.505737,263.5343323,13.29832745,586,3186,2581,0.939271092,-0.343170553,432,8.64300251,-3.625,0,0.040469907,0.380385965,6530.080566,200,73.31659698,55.04166794,4,0,0,0,20,0,16,14,0,0,0,0,0,0,690,201,517,70,8455,53.34506989,5.961661339,0,0,0,1,0,0
E3124,Coco,47,3,40.71,-77.95,15,21.43195946,1,0,1,1,1,0,0,0,17.59013939,1104,94.5337677,1204.505737,263.5343323,13.29832745,586,3186,2581,0.939271092,-0.343170553,432,8.64300251,-3.625,0,0.040469907,0.380385965,6530.080566,200,73.31659698,55.04166794,4,0,0,0,20,0,16,14,0,0,0,0,0,0,690,201,517,70,8455,53.34506989,5.961661339,0,0,0,1,0,0
E3123,Coco,47,3,40.71,-77.95,15,22.99668919,1,0,1,1,1,0,0,0,17.59013939,1104,94.5337677,1204.505737,263.5343323,13.29832745,586,3186,2581,0.939271092,-0.343170553,432,8.64300251,-3.625,0,0.040469907,0.380385965,6530.080566,200,73.31659698,55.04166794,4,0,0,0,20,0,16,14,0,0,0,0,0,0,690,201,517,70,8455,53.34506989,5.961661339,0,0,0,1,0,0
E3115,Justin,47,5,43.43,-80.66,15,0.457972973,1,0,1,1,0,0,0,1,22.82307243,916,72.49971771,968.5177002,251.4997253,10.69999981,647,2274,2142,-0.478852957,-0.867693782,367,1.420561314,-0.8125,0,1.642158628,0.628686368,5499.788086,200,32.31678009,67.48583984,4,0,0,0,61,0,0,0,15,0,0,0,0,0,296,84,901,70,6442,39.75783539,58.82078552,0,0,0,0,1,0
E3113,Justin,47,5,43.43,-80.66,15,1.45722973,1,0,1,1,0,0,0,1,22.82307243,916,72.49971771,968.5177002,251.4997253,10.69999981,647,2274,2142,-0.478852957,-0.867693782,367,1.420561314,-0.8125,0,1.642158628,0.628686368,5499.788086,200,32.31678009,67.48583984,4,0,0,0,61,0,0,0,15,0,0,0,0,0,296,84,901,70,6442,39.75783539,58.82078552,0,0,0,1,0,0
E3112,Justin,47,5,43.43,-80.66,15,2.521891892,1,0,1,1,0,0,0,1,22.82307243,916,72.49971771,968.5177002,251.4997253,10.69999981,647,2274,2142,-0.478852957,-0.867693782,367,1.420561314,-0.8125,0,1.642158628,0.628686368,5499.788086,200,32.31678009,67.48583984,4,0,0,0,61,0,0,0,15,0,0,0,0,0,296,84,901,70,6442,39.75783539,58.82078552,0,1,0,0,0,0
E3114,Justin,47,5,43.43,-80.66,15,2.807364865,1,0,1,1,0,0,0,1,22.82307243,916,72.49971771,968.5177002,251.4997253,10.69999981,647,2274,2142,-0.478852957,-0.867693782,367,1.420561314,-0.8125,0,1.642158628,0.628686368,5499.788086,200,32.31678009,67.48583984,4,0,0,0,61,0,0,0,15,0,0,0,0,0,296,84,901,70,6442,39.75783539,58.82078552,0,0,1,0,0,0
